Date,AGG,DBC,VTI,^VIX
2017-06-06,91.59131622314453,13.292683601379395,110.63768005371094,10.449999809265137
2017-06-07,91.48291778564453,13.108573913574219,110.76166534423828,10.390000343322754
2017-06-08,91.3912582397461,13.108573913574219,110.95650482177734,10.15999984741211
2017-06-09,91.31623077392578,13.182218551635742,110.867919921875,10.699999809265137
2017-06-12,91.31623077392578,13.06254768371582,110.85022735595703,11.460000038146973
2017-06-13,91.34125518798828,13.117780685424805,111.39929962158203,10.420000076293945
2017-06-14,91.63294982910156,12.887643814086914,111.23988342285156,10.640000343322754
2017-06-15,91.57463073730469,12.942876815795898,110.99190521240234,10.899999618530273
2017-06-16,91.63294982910156,12.998109817504883,110.92107391357422,10.380000114440918
2017-06-19,91.50788116455078,12.915260314941406,111.82439422607422,10.369999885559082
2017-06-20,91.64965057373047,12.786384582519531,111.06277465820312,10.859999656677246
2017-06-21,91.66629028320312,12.648301124572754,110.93376159667969,10.75
2017-06-22,91.70796203613281,12.66671371459961,110.97822570800781,10.479999542236328
2017-06-23,91.72463989257812,12.721945762634277,111.25404357910156,10.020000457763672
2017-06-26,91.8080062866211,12.74956226348877,111.3341293334961,9.899999618530273
2017-06-27,91.53290557861328,12.8968505859375,110.41775512695312,11.0600004196167
2017-06-28,91.5662612915039,12.97969913482666,111.45867919921875,10.029999732971191
2017-06-29,91.3912582397461,13.034931182861328,110.56898498535156,11.4399995803833
2017-06-30,91.2745361328125,13.30189037322998,110.7202377319336,11.180000305175781
2017-07-03,91.11168670654297,13.439971923828125,110.9871597290039,11.220000267028809
2017-07-05,91.16180419921875,13.237451553344727,111.11170196533203,11.069999694824219
2017-07-06,90.98640441894531,13.246658325195312,110.01741790771484,12.539999961853027
2017-07-07,90.95301055908203,13.117780685424805,110.78251647949219,11.1899995803833
2017-07-10,90.9947738647461,13.173012733459473,110.86259460449219,11.109999656677246
2017-07-11,91.0782699584961,13.30189037322998,110.83590698242188,10.890000343322754
2017-07-12,91.35389709472656,13.237451553344727,111.62772369384766,10.300000190734863
2017-07-13,91.25367736816406,13.228246688842773,111.80563354492188,9.899999618530273
2017-07-14,91.34557342529297,13.375533103942871,112.30387878417969,9.510000228881836
2017-07-17,91.38732147216797,13.329505920410156,112.30387878417969,9.819999694824219
2017-07-18,91.59610748291016,13.384739875793457,112.37503814697266,9.890000343322754
2017-07-19,91.62118530273438,13.504409790039062,113.0245132446289,9.789999961853027
2017-07-20,91.64623260498047,13.48599910736084,113.09566497802734,9.579999923706055
2017-07-21,91.80491638183594,13.30189037322998,112.94444274902344,9.359999656677246
